"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
11,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
21,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
31,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
41,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
51,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
61,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
71,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
81,0.0109094934773583,2,2,8.68816821416304,5.0420955108031,-3,40,3,2,5,14.861690248807,3.72067466792905,31.3703257682857,0.000555480911730511,1,-183.531397683014
91,-0.0337177876526658,2,2,8.58445922817529,7.2388850595835,-3,40,3,2,5,16.9026124889982,4.16107596380531,30.0609624064445,0.0287473560838486,1,-185.517420416588
101,-0.0337177876526658,2,2,8.58445922817529,7.2388850595835,-3,40,3,2,5,16.9026124889982,4.16107596380531,30.0609624064445,0.0287473560838486,1,-185.517420416588
111,-0.0337177876526658,2,2,8.58445922817529,7.2388850595835,-3,40,3,2,5,16.9026124889982,4.16107596380531,30.0609624064445,0.0287473560838486,1,-185.517420416588
121,-0.125592274384338,2,2,9.3342634706164,6.67045213748973,-3,40,3,2,5,17.9357175886567,4.48625608711963,35.4805999052494,0.132484721223604,1,-188.603449366002
131,-0.0399085410177385,2,2,6.53001256763029,9.90263863531861,-3,40,3,2,5,17.9782056302913,3.61239238520761,24.7281776140627,0.022700531078892,1,-188.049956751189
141,0.059579116635916,2,2,7.12725807434296,8.2402771690878,-3,40,3,2,5,15.6441143960528,3.33216812886771,22.8369326595246,0.065031110274515,1,-188.255551808631
151,0.151905951880115,2,2,5.92447730715129,9.24294012344831,-3,40,3,2,5,14.6937358639765,3.07470439557307,30.7154878526021,0.0114922314672852,1,-187.951852893644
161,0.0798418931176256,2,2,8.18776911240238,5.27078558753267,-3,40,3,2,5,9.58058396152609,3.08600012893839,33.4840258949549,0.114078103609402,1,-190.010540483347
