"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.144712402503853,2,2,10.4304380366646,6.20328519152132,-3,40,3,2,5,14.6191007768512,3.5900550326328,28.5991300040456,0.000226079908999199,1,-11.2988585173219
11,0.147467576937224,2,2,6.15302013074932,7.75880480927801,-3,40,3,2,5,14.7246259523583,2.82362356712374,28.2253331797046,0.0281039051312218,1,-14.6987232122596
21,0.147467576937224,2,2,6.15302013074932,7.75880480927801,-3,40,3,2,5,14.7246259523583,2.82362356712374,28.2253331797046,0.0281039051312218,1,-14.6987232122596
31,0.253888948033809,2,2,6.42102281586993,4.1174269365564,-3,40,3,2,5,13.1407379974418,3.84954272880503,27.9539428357637,0.178150353147247,1,-14.6352903257284
41,-0.119390697980677,2,2,9.80468679400383,8.90376765230362,-3,40,3,2,5,10.4663361204562,3.5085720545727,32.2828131222306,0.00190721504908998,1,-14.2715601911426
51,-0.119390697980677,2,2,9.80468679400383,8.90376765230362,-3,40,3,2,5,10.4663361204562,3.5085720545727,32.2828131222306,0.00190721504908998,1,-14.2715601911426
61,-0.303559112463014,2,2,9.75016467230925,6.69128933418878,-3,40,3,2,5,10.5370459592543,3.28230054312151,28.5030263878515,0.0462943192297416,1,-14.7010633554931
71,-0.204205269819212,2,2,10.6345436989123,7.74777710718465,-3,40,3,2,5,13.3978313370875,3.04168884744117,19.8377134428173,0.00185726011530438,1,-15.2446203966911
81,-0.130691962283939,2,2,7.79821418478766,6.77598241469405,-3,40,3,2,5,11.6294278705666,3.50009986139535,24.0373863436879,0.0612640324161754,1,-14.4489060787748
91,-0.24719960505543,2,2,9.62862038214439,7.42588896256519,-3,40,3,2,5,12.5473120647966,3.64410599813107,35.0383241759391,0.000976646480266047,1,-12.6290175572272
101,-0.24719960505543,2,2,9.62862038214439,7.42588896256519,-3,40,3,2,5,12.5473120647966,3.64410599813107,35.0383241759391,0.000976646480266047,1,-12.6290175572272
