"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.155373784713447,2,2,9.67877182364464,6.53870783327147,-3,40,3,2,5,16.8783627217636,13.9816070536617,27.545818220824,0.0693509775935672,1,-236.147616150759
11,-0.387635003252901,2,2,9.54547883254501,6.63236604254711,-3,40,3,2,5,17.0269263321091,13.9727226426108,27.6481077191485,0.0601879604266357,1,-234.489678664478
21,-0.387635003252901,2,2,9.40550866458326,6.44602190365385,-3,40,3,2,5,17.1064594137452,13.9287502667584,27.5683360371826,0.0601879604266357,1,-232.752174077121
31,-0.440721024834487,2,2,9.4822859789479,6.55605870177429,-3,40,3,2,5,17.0865156079645,13.9301106701427,27.618213552883,0.0601879604266357,1,-232.726252334211
41,-0.432333427381721,2,2,9.40304337896222,6.57077801980133,-3,40,3,2,5,17.1308705591534,13.783503669964,27.5687373677837,0.0445642664887695,1,-226.510420771486
51,-0.492206142134268,2,2,9.28372145531242,6.5087923700625,-3,40,3,2,5,17.1101023575501,13.783503669964,27.4303488638785,0.0649630444744936,1,-226.763096947797
61,-0.489265161754117,2,2,9.19702192541349,6.51587565773982,-3,40,3,2,5,17.2831640925741,13.783503669964,27.4672412137948,0.0649630444744936,1,-226.842391092699
71,-0.489265161754117,2,2,9.3780183287516,6.63303625202544,-3,40,3,2,5,17.2937905595382,13.7201695078051,27.3624771958493,0.0527530998608886,1,-224.091761818092
81,-0.43418133017473,2,2,9.32925227436936,6.76544353914747,-3,40,3,2,5,17.0218228816792,13.5478855736989,27.2028626145612,0.0527530998608886,1,-216.987415384074
91,-0.281266559708248,2,2,9.24962639520024,6.77894966559696,-3,40,3,2,5,17.2502957422235,13.3710072263631,27.274457518735,0.0354739808661048,1,-210.046463294238
101,-0.269716086300982,2,2,9.06325475276084,6.97588964305041,-3,40,3,2,5,17.3131619372047,13.3710072263631,27.5597993339198,0.127505298229096,1,-211.499059864137
111,0.0375357565683753,2,2,9.06325475276084,6.97588964305041,-3,40,3,2,5,17.910978312477,13.3710072263631,27.5597993339198,0.127505298229096,1,-212.022614739962
121,-0.249939839427621,2,2,9.06325475276084,6.97588964305041,-3,40,3,2,5,17.910978312477,13.3710072263631,21.1352201666693,0.087407067426605,1,-211.639729132879
131,-0.249939839427621,2,2,10.6669849594716,6.97588964305041,-3,40,3,2,5,17.910978312477,13.3710072263631,17.8511244454236,0.087407067426605,1,-212.417934189418
141,-0.249939839427621,2,2,10.6669849594716,2.50474913299451,-3,40,3,2,5,16.4108401248825,13.2500141924409,15.3958544657897,0.102256875608171,1,-209.164435449912
151,-0.346548444878311,2,2,10.6669849594716,5.53038362023929,-3,40,3,2,5,16.4108401248825,13.2500141924409,15.3958544657897,0.102256875608171,1,-207.685152810448
161,-0.320694741956899,2,2,6.87404876519515,5.53038362023929,-3,40,3,2,5,16.4108401248825,13.2168263716519,15.3958544657897,0.023868045915517,1,-205.719231497529
171,-0.369371306229287,2,2,8.00611933900757,5.53038362023929,-3,40,3,2,5,12.9406219780692,13.1992810073682,17.9390550381877,0.0186493009342202,1,-204.595204933861
181,-0.400740543161235,2,2,3.25660719632227,6.95905140903632,-3,40,3,2,5,16.610777048564,13.1992810073682,17.9390550381877,0.0124105545418125,1,-205.95887616095
191,-0.282865143553838,2,2,7.97846153643528,6.95905140903632,-3,40,3,2,5,16.610777048564,13.2217787101416,17.9193361809541,0.0026049659024733,1,-204.37360746582
201,-0.282865143553838,2,2,2.96479950740992,6.95905140903632,-3,40,3,2,5,16.610777048564,13.2217787101416,30.4283851797644,0.0026049659024733,1,-205.363142115969
211,-0.282865143553838,2,2,5.82634967791586,7.35185352431278,-3,40,3,2,5,17.1294100173033,13.09059457919,28.7982882274319,0.0217597062070871,1,-199.487049697187
221,-0.224863867548109,2,2,10.7846986037935,6.10973504129734,-3,40,3,2,5,14.4991816119632,13.0646294144668,32.809962465228,0.0217597062070871,1,-198.462698806626
231,-0.208684498080853,2,2,6.20025520588313,6.10973504129734,-3,40,3,2,5,14.4991816119632,13.0646294144668,23.4932833789279,0.0217597062070871,1,-197.870502881564
241,0.129225005982669,2,2,6.20025520588313,6.10973504129734,-3,40,3,2,5,12.4560152953619,13.0646294144668,23.4932833789279,0.0217597062070871,1,-198.847399914078
251,0.225244312286889,2,2,6.20025520588313,5.37442672368965,-3,40,3,2,5,21.279461895885,12.9517943286706,23.4932833789279,0.0217597062070871,1,-195.346432922692
