"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.0758603399078139,2,2,7.30879987174987,6.082680597339,-3,40,3,2,5,15.9208098941075,3.41277819348185,29.8507383726987,0.00450387363247455,1,-30.9908461913896
11,-0.0758603399078139,2,2,7.30879987174987,6.082680597339,-3,40,3,2,5,15.9208098941075,3.41277819348185,29.8507383726987,0.00450387363247455,1,-30.9908461913896
21,-0.0758603399078139,2,2,7.30879987174987,6.082680597339,-3,40,3,2,5,15.9208098941075,3.41277819348185,29.8507383726987,0.00450387363247455,1,-30.9908461913896
31,-0.0758603399078139,2,2,7.30879987174987,6.082680597339,-3,40,3,2,5,15.9208098941075,3.41277819348185,29.8507383726987,0.00450387363247455,1,-30.9908461913896
41,-0.0758603399078139,2,2,7.30879987174987,6.082680597339,-3,40,3,2,5,15.9208098941075,3.41277819348185,29.8507383726987,0.00450387363247455,1,-30.9908461913896
51,-0.0758603399078139,2,2,7.30879987174987,6.082680597339,-3,40,3,2,5,15.9208098941075,3.41277819348185,29.8507383726987,0.00450387363247455,1,-30.9908461913896
61,-0.0758603399078139,2,2,7.30879987174987,6.082680597339,-3,40,3,2,5,15.9208098941075,3.41277819348185,29.8507383726987,0.00450387363247455,1,-30.9908461913896
71,-0.213718279895915,2,2,6.99458089367868,8.27839086930856,-3,40,3,2,5,18.5259798879584,3.2368488002176,33.7928128939795,0.00526452282556341,1,-33.414695902751
81,0.0373869962658454,2,2,5.44976014746331,5.26311386049516,-3,40,3,2,5,14.9060960811042,3.3266556392053,30.5566041542231,0.0720107028375077,1,-34.2657802440874
91,0.0256611121768788,2,2,5.42769909281916,5.13734603182834,-3,40,3,2,5,14.7487187248664,4.21304566779812,30.846099086552,0.00811395723601525,1,-34.2314444904963
101,-0.0822590122527881,2,2,7.52384009442526,5.3460839730314,-3,40,3,2,5,17.527039738518,4.49125467130886,25.2405322698203,0.00281214604052393,1,-33.0224711877726
111,-0.0910989702759168,2,2,8.53266659859594,4.72786361394361,-3,40,3,2,5,10.6522827553808,3.96113283109644,28.160575383801,0.0356892261870924,1,-33.3235340384486
121,-0.0910989702759168,2,2,8.53266659859594,4.72786361394361,-3,40,3,2,5,10.6522827553808,3.96113283109644,28.160575383801,0.0356892261870924,1,-33.3235340384486
131,0.0543412646072157,2,2,7.56525852057115,4.79600789313724,-3,40,3,2,5,11.4637104769412,3.71113399363681,25.9844193557124,0.0363482624697292,1,-33.9135715949673
141,0.0543412646072157,2,2,7.56525852057115,4.79600789313724,-3,40,3,2,5,11.4637104769412,3.71113399363681,25.9844193557124,0.0363482624697292,1,-33.9135715949673
151,-0.13582578855388,2,2,8.45484972363098,5.07280027948964,-3,40,3,2,5,13.972113608126,3.39896036323071,28.4391934004916,0.0654667123162514,1,-32.4120346402773
