"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,0.0873524392023682,2,2,9.99323793128133,5.70475512137637,-3,40,3,2,5,22.9926081234589,11.7768965465948,15.576150836423,0.0578756584576331,1,-889.895478994347
11,0.141953298082556,2,2,9.86525546902757,5.91165107166258,-3,40,3,2,5,22.9194935516202,11.7641689552185,15.4193619848696,0.136355290192247,1,-860.156743705758
21,0.141953298082556,2,2,9.83557080256692,5.9759242587815,-3,40,3,2,5,22.8322958705351,11.6753680367381,15.4843996059892,0.136355290192247,1,-853.980284953106
31,0.260392677719957,2,2,9.81961019637066,5.98151826980219,-3,40,3,2,5,22.8191896404294,11.6265006501853,15.4211283062393,0.156214659623384,1,-818.728865158874
41,0.260392677719957,2,2,9.81961019637066,5.93479742043646,-3,40,3,2,5,22.7891130608864,11.4135683477925,15.4967777852485,0.189412588082701,1,-811.349988367847
51,0.298017155349516,2,2,9.81961019637066,6.12964869968517,-3,40,3,2,5,22.9351545152426,11.4135683477925,15.5196516472769,0.219503056132743,1,-802.784638857587
61,0.331026618764653,2,2,9.81961019637066,6.08748116244157,-3,40,3,2,5,22.8457580597793,11.4218214610646,15.6288979973928,0.219503056132743,1,-798.017362238423
71,0.357297894650246,2,2,9.81961019637066,5.92646863996798,-3,40,3,2,5,22.971278280036,11.3525917389725,15.5505330434134,0.219503056132743,1,-793.241606341896
81,0.357297894650246,2,2,9.83016837985193,5.86748776723536,-3,40,3,2,5,22.7586080240236,11.3172874426182,15.4722738140127,0.2094126366743,1,-792.738696224845
91,0.357297894650246,2,2,9.83016837985193,5.78325164987927,-3,40,3,2,5,22.6263558372424,11.3255312185091,15.6489031633717,0.0239115925164897,1,-791.952165367816
101,0.475207077761285,2,2,9.83016837985193,5.74267524813248,-3,40,3,2,5,22.5931063678328,11.2722863828434,15.5457954855533,0.0239115925164897,1,-776.929884996037
111,0.475207077761285,2,2,9.77279210780891,6.29670295302648,-3,40,3,2,5,22.5931063678328,11.2722863828434,15.4378541939456,0.0239115925164897,1,-771.254459345133
121,0.475207077761285,2,2,9.77883794508294,6.34201484505575,-3,40,3,2,5,13.9027539011976,10.182768509611,16.2413553398903,0.0209313039419575,1,-735.487111232349
131,0.475207077761285,2,2,9.78940178310771,6.34552418382038,-3,40,3,2,5,17.1144515352646,9.89141601087504,16.2855512969303,0.0209313039419575,1,-726.761499256333
141,0.491338361869269,2,2,9.72688997036861,6.34552418382038,-3,40,3,2,5,17.1144515352646,8.63545990424222,17.9706375730582,0.0209313039419575,1,-690.622490807937
151,0.491338361869269,2,2,9.63354291746385,6.86597665246324,-3,40,3,2,5,9.9922047128504,8.23107951967701,19.2103566262385,0.0209313039419575,1,-676.172931319496
161,0.491338361869269,2,2,9.63354291746385,6.86597665246324,-3,40,3,2,5,3.8586489902682,7.17715750270451,20.8467877492679,0.0209313039419575,1,-646.318785630105
171,0.491338361869269,2,2,9.70042479382481,6.86597665246324,-3,40,3,2,5,3.8586489902682,6.36456928452295,21.0883292088801,0.0209313039419575,1,-632.46214879844
181,0.491338361869269,2,2,9.70042479382481,6.86597665246324,-3,40,3,2,5,3.8586489902682,5.74972803488359,22.3501940859013,0.0209313039419575,1,-623.723165092291
191,0.287293446018436,2,2,9.69461548658303,6.20266088289578,-3,40,3,2,5,2.07893110335262,5.74463719446195,21.1160484536982,0.0209313039419575,1,-615.603591284508
201,0.196467922457107,2,2,9.71393638551759,5.21503221566242,-3,40,3,2,5,6.28358178866406,5.57572172350688,21.3849251760805,0.0529230365861124,1,-612.802065030133
211,0.196467922457107,2,2,9.37065769743498,4.1094424682493,-3,40,3,2,5,2.5539949054325,5.57572172350688,21.3849251760805,0.017014461411239,1,-607.620738854543
221,0.257715797684674,2,2,9.38029109384279,2.94813978226301,-3,40,3,2,5,2.5539949054325,5.57572172350688,21.3849251760805,0.0422086706027286,1,-606.066989739396
231,0.257715797684674,2,2,9.38029109384279,2.94813978226301,-3,40,3,2,5,3.11443786547215,5.57572172350688,21.3849251760805,0.00689357515709697,1,-604.320838692917
241,0.233933159365976,2,2,9.66317181024696,3.22243928587921,-3,40,3,2,5,3.11443786547215,5.57572172350688,21.3849251760805,0.0303874008261414,1,-606.772320760595
251,0.233933159365976,2,2,9.66317181024696,3.29063591101498,-3,40,3,2,5,3.11443786547215,4.84884669193789,21.3849251760805,0.0303874008261414,1,-605.527683843624
261,0.0697790439838243,2,2,9.42241222548175,4.36907816221665,-3,40,3,2,5,5.97432338521094,4.84884669193789,21.3849251760805,0.0303874008261414,1,-599.826833479449
271,0.0697790439838243,2,2,9.20538313720581,4.57909944634471,-3,40,3,2,5,5.97432338521094,4.84884669193789,21.3849251760805,0.0303874008261414,1,-599.801744359788
281,0.108033261193583,2,2,9.12835370675319,4.66390934682933,-3,40,3,2,5,5.97432338521094,4.84884669193789,21.3849251760805,0.0728502067071997,1,-596.4104317891
291,0.15344080565552,2,2,9.12835370675319,4.71524145730258,-3,40,3,2,5,5.97432338521094,4.84884669193789,21.3849251760805,0.0789349894159416,1,-597.090871899159
301,0.15344080565552,2,2,9.18549651804768,4.34737377871208,-3,40,3,2,5,8.12129162842706,4.84884669193789,21.3849251760805,0.0789349894159416,1,-597.984527519046
311,0.123470782061117,2,2,9.14476132076967,4.34737377871208,-3,40,3,2,5,8.12129162842706,4.49896330874321,36.7473210294565,0.0789349894159416,1,-592.895385327396
321,0.123470782061117,2,2,9.14476132076967,4.34737377871208,-3,40,3,2,5,8.12129162842706,4.1409432998611,30.3294973428377,0.0751831140173215,1,-591.171959462039
331,0.0889669065106684,2,2,9.14476132076967,4.34737377871208,-3,40,3,2,5,8.12129162842706,4.1409432998611,33.6747310078349,0.0892648466847026,1,-591.272744317546
341,0.0889669065106684,2,2,9.13733060825634,4.43850969389961,-3,40,3,2,5,9.66020045948107,4.1409432998611,33.6747310078349,0.0566257999858111,1,-589.595268420259
351,0.0790452229668773,2,2,9.13733060825634,4.43850969389961,-3,40,3,2,5,9.66020045948107,3.57092309389382,33.6747310078349,0.150053685130112,1,-590.937919077379
361,0.0790452229668773,2,2,9.13733060825634,5.21033138960367,-3,40,3,2,5,9.66020045948107,3.57092309389382,33.6747310078349,0.0480527430673128,1,-590.456081329085
371,0.0790452229668773,2,2,9.13733060825634,5.17160632264124,-3,40,3,2,5,11.587341656699,3.3620395078095,30.6007318009915,0.152677552658002,1,-589.847084446542
381,0.0129483751944436,2,2,9.28309516287865,5.17160632264124,-3,40,3,2,5,19.9677423906704,3.03396282944677,32.7974445746371,0.15256432485395,1,-590.297524536045
391,0.0129483751944436,2,2,9.28309516287865,4.69769151557512,-3,40,3,2,5,19.5925060663044,4.25767842771049,32.7974445746371,0.0914253180755056,1,-588.80584962054
