"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,-0.0631331908516586,2,2,3.72315483540297,5.79493332281709,-3,40,3,2,5,16.9754207413644,13.9944347580895,28.7336384318769,0.0536368118599057,1,-243.598255940596
11,-0.00737153436472755,2,2,3.86832643199811,5.68246686252178,-3,40,3,2,5,16.9414482480541,13.8542429545626,28.7014950157987,0.0536368118599057,1,-235.511580897875
21,-0.0105501853473498,2,2,3.85123130212085,5.88200917787537,-3,40,3,2,5,17.0773694125835,13.8077708955911,28.6683086814671,0.0664871492728077,1,-233.707460630801
31,-0.016030353433083,2,2,3.66835458701853,5.90713849850039,-3,40,3,2,5,16.9910451137608,13.8290620868579,28.6607135872494,0.135527801857898,1,-234.925362825092
41,0.228411625996787,2,2,3.80143493924788,6.03353484110315,-3,40,3,2,5,16.7958710694232,13.8290620868579,28.6175170799021,0.227089638793152,1,-229.932126441314
51,0.345870393691183,2,2,3.85409921392704,6.02836078086828,-3,40,3,2,5,16.8172321670611,13.8290620868579,28.4103603938237,0.328210531854618,1,-230.039467961294
61,0.259012216054308,2,2,3.78048586362909,6.03463753324494,-3,40,3,2,5,16.8592136757888,13.7819909103353,28.5804468268346,0.328210531854618,1,-228.664075137572
71,0.149370980505595,2,2,3.73508024597126,5.98896794514358,-3,40,3,2,5,16.8753243101723,13.7291379828905,28.4508574840596,0.270099001697743,1,-227.275568234067
81,0.240669103855376,2,2,3.76748768150234,5.92264753336667,-3,40,3,2,5,16.9149368998984,13.7107706686103,28.4925559378407,0.267347376592503,1,-225.357310778792
91,0.240669103855376,2,2,3.88516145693737,5.84329615807269,-3,40,3,2,5,16.9426526271533,13.7193931876593,28.3010941135875,0.267347376592503,1,-225.726419338646
101,0.375879530736244,2,2,3.90196489295297,5.96503599199046,-3,40,3,2,5,16.8523121521076,13.7011270351948,28.30808443927,0.339469534960748,1,-224.851260760379
111,0.375879530736244,2,2,3.90196489295297,5.96503599199046,-3,40,3,2,5,13.5670889912193,13.7011270351948,29.2707362633648,0.339469534960748,1,-225.471902904419
121,0.375879530736244,2,2,3.90196489295297,6.72028997485513,-3,40,3,2,5,13.9642256352771,13.7011270351948,29.1201343879643,0.191240006807903,1,-224.162311560642
131,0.375879530736244,2,2,3.90196489295297,3.36514481802746,-3,40,3,2,5,13.9642256352771,13.6364116558606,29.7568890418463,0.191240006807903,1,-221.91040392471
141,0.375879530736244,2,2,3.90196489295297,3.36514481802746,-3,40,3,2,5,15.2229566498439,13.603283705306,30.6301772698931,0.302265979002115,1,-221.2374075278
151,0.375879530736244,2,2,3.90196489295297,6.89740793054784,-3,40,3,2,5,17.6858939241484,13.603283705306,32.4623789176226,0.24093639958163,1,-220.409264512028
161,0.375879530736244,2,2,3.90196489295297,6.89740793054784,-3,40,3,2,5,14.5839229074564,13.1152567824079,32.8766310394193,0.151412732695539,1,-200.98760080598
171,0.34115034873305,2,2,3.90196489295297,3.92939365479872,-3,40,3,2,5,14.5839229074564,12.9626391720894,33.4897079110852,0.239755935059872,1,-196.217529704216
181,0.34115034873305,2,2,3.90196489295297,3.92939365479872,-3,40,3,2,5,14.5839229074564,12.9471196145867,30.2903275808527,0.134801371418944,1,-194.486012883008
191,0.34115034873305,2,2,3.90196489295297,3.92939365479872,-3,40,3,2,5,11.3772888772019,12.8982845077594,29.2796931083485,0.0209229529756692,1,-193.169627539819
201,0.34115034873305,2,2,4.04381855639206,3.16526489714093,-3,40,3,2,5,19.3967435109845,12.8982845077594,24.7204918228319,0.0618761982276089,1,-193.0474398897
211,0.34115034873305,2,2,4.04381855639206,3.16526489714093,-3,40,3,2,5,19.3967435109845,12.560993755653,31.2846290999436,0.0618761982276089,1,-180.276933118966
221,0.42759165185496,2,2,4.04381855639206,7.39942480726559,-3,40,3,2,5,19.3967435109845,12.4007079884541,31.2846290999436,0.0618761982276089,1,-174.35368551128
231,0.42759165185496,2,2,4.04381855639206,3.10742241568847,-3,40,3,2,5,19.3967435109845,12.3853318767441,31.2846290999436,0.0618761982276089,1,-173.921782575107
241,0.42759165185496,2,2,4.81161187771591,3.10742241568847,-3,40,3,2,5,19.3967435109845,12.3853318767441,31.2846290999436,0.0618761982276089,1,-174.490483308046
251,0.42759165185496,2,2,4.81161187771591,1.74387272061158,-3,40,3,2,5,19.3967435109845,12.1459764869561,31.2846290999436,0.0618761982276089,1,-168.42488216826
261,0.42759165185496,2,2,4.81161187771591,4.67199478472891,-3,40,3,2,5,19.3967435109845,11.8765884469131,23.9994900340144,0.0618761982276089,1,-157.11522960844
271,0.42759165185496,2,2,2.33210074400349,6.09493037060847,-3,40,3,2,5,19.3967435109845,11.8233411293819,23.9994900340144,0.0618761982276089,1,-155.603845758637
281,0.42759165185496,2,2,2.33210074400349,6.09493037060847,-3,40,3,2,5,12.6157350644375,11.4970310812385,30.8086161486962,0.0618761982276089,1,-144.918832411945
291,0.42759165185496,2,2,2.77854276939185,6.09493037060847,-3,40,3,2,5,12.6157350644375,11.417410766019,30.8086161486962,0.0618761982276089,1,-142.130631002158
301,0.42759165185496,2,2,2.75814840025909,6.09493037060847,-3,40,3,2,5,12.6157350644375,10.9064146122456,30.8086161486962,0.151593587958024,1,-127.598419100962
311,0.4793777453047,2,2,0.47850314414536,4.13689419632272,-3,40,3,2,5,12.6157350644375,9.93151335055962,38.967062283246,0.155324891138715,1,-105.357498314426
321,0.447151592614048,2,2,0.47850314414536,5.33489122147346,-3,40,3,2,5,15.0652358450033,9.96571206381727,38.967062283246,0.155324891138715,1,-105.162931878245
331,0.447151592614048,2,2,0.856141105976295,5.21364158119839,-3,40,3,2,5,11.7799830074796,9.93955342909426,31.5445326432317,0.0153599550232922,1,-102.263728033925
341,0.420572101384552,2,2,0.602055698312646,4.37709107732996,-3,40,3,2,5,14.696037330786,9.93955342909426,31.5445326432317,0.0153599550232922,1,-101.711705495609
351,0.281670345953742,2,2,2.18324344635491,4.37709107732996,-3,40,3,2,5,20.1391978362277,9.51817885073318,31.5445326432317,0.0446373549123771,1,-91.224554913182
361,0.0748434130990276,2,2,4.56630460349428,4.37709107732996,-3,40,3,2,5,19.549919365174,9.51817885073318,31.5445326432317,0.0109376241716512,1,-92.1281989516036
