"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,0.102154833570217,2,2,7.84218084735971,8.05226021157563,-3,40,3,2,5,15.1485756558156,3.89483284545376,30.7152609083412,0.000324054370957652,1,-1312.54723251351
11,0.102154833570217,2,2,7.84218084735971,8.05226021157563,-3,40,3,2,5,15.1485756558156,3.89483284545376,30.7152609083412,0.000324054370957652,1,-1312.54723251351
21,0.102154833570217,2,2,7.84218084735971,8.05226021157563,-3,40,3,2,5,15.1485756558156,3.89483284545376,30.7152609083412,0.000324054370957652,1,-1312.54723251351
31,0.0659976174729504,2,2,8.10838359808993,8.13031199463827,-3,40,3,2,5,17.5949493297195,3.86534380504721,27.7943433412879,0.0263143490023345,1,-1313.7115781236
41,0.0659976174729504,2,2,8.10838359808993,8.13031199463827,-3,40,3,2,5,17.5949493297195,3.86534380504721,27.7943433412879,0.0263143490023345,1,-1313.7115781236
51,0.0659976174729504,2,2,8.10838359808993,8.13031199463827,-3,40,3,2,5,17.5949493297195,3.86534380504721,27.7943433412879,0.0263143490023345,1,-1313.7115781236
61,0.0659976174729504,2,2,8.10838359808993,8.13031199463827,-3,40,3,2,5,17.5949493297195,3.86534380504721,27.7943433412879,0.0263143490023345,1,-1313.7115781236
71,0.0659976174729504,2,2,8.10838359808993,8.13031199463827,-3,40,3,2,5,17.5949493297195,3.86534380504721,27.7943433412879,0.0263143490023345,1,-1313.7115781236
81,0.0385004836737214,2,2,8.51990858383895,7.40960713887696,-3,40,3,2,5,16.7243001950341,4.48197319490495,32.7618219277649,0.0272404288714603,1,-1314.51458659982
91,0.0168864700786864,2,2,8.99203725619405,7.80785438382702,-3,40,3,2,5,16.8178764754447,4.19551996732083,37.7221602301024,0.0371116213972416,1,-1316.62642850215
101,0.0168864700786864,2,2,8.99203725619405,7.80785438382702,-3,40,3,2,5,16.8178764754447,4.19551996732083,37.7221602301024,0.0371116213972416,1,-1316.62642850215
111,0.0168864700786864,2,2,8.99203725619405,7.80785438382702,-3,40,3,2,5,16.8178764754447,4.19551996732083,37.7221602301024,0.0371116213972416,1,-1316.62642850215
121,-0.00576385677916132,2,2,9.25985600439812,7.05702940645533,-3,40,3,2,5,17.4586823155155,4.48095490768139,28.07932536689,0.0840685055104756,1,-1315.81352135836
131,-0.00576385677916132,2,2,9.25985600439812,7.05702940645533,-3,40,3,2,5,17.4586823155155,4.48095490768139,28.07932536689,0.0840685055104756,1,-1315.81352135836
141,0.0507804690893104,2,2,9.1326122669475,6.0232364172632,-3,40,3,2,5,15.7600685469565,3.9829113032627,30.8079814458036,0.0438629288270204,1,-1315.74437644452
151,0.0507804690893104,2,2,9.1326122669475,6.0232364172632,-3,40,3,2,5,15.7600685469565,3.9829113032627,30.8079814458036,0.0438629288270204,1,-1315.74437644452
161,0.06143819722831,2,2,8.03975021281111,8.04251279346269,-3,40,3,2,5,15.6459986525196,3.67821476319781,32.9618925759482,0.291921388618087,1,-1316.05125051032
171,0.136882774172617,2,2,7.5813476223075,8.56362063939924,-3,40,3,2,5,14.8924652497412,3.76641462345666,28.4502651327966,0.204112263500071,1,-1316.3976245364
181,0.100349342002106,2,2,8.06304095295394,8.10023418831961,-3,40,3,2,5,14.2305649817708,3.88135192182933,27.848193471235,0.104130424121487,1,-1315.65225580162
191,0.128267330658428,2,2,7.97190622323885,7.43927212393316,-3,40,3,2,5,13.0848252934419,3.4926429746143,35.8792448275876,0.0183469256010646,1,-1315.15949246634
