"sampno","beta","tshift","desired_mode","viral_peak","obs_sd","true_0","intercept","LOD","limit_quantification","incu","t_switch","level_switch","wane_rate2","prob_detect","t_unit","lnlike"
1,0.0660288196988404,2,2,3.31665176153183,8.60569552588277,-3,40,3,2,5,17.0626739319414,10.9405879224651,10.102052455768,0.0485451859491877,1,-261.480901398436
11,0.189940024117979,2,2,3.51745178151498,8.76587246810372,-3,40,3,2,5,17.0238638921078,10.9405879224651,10.1058621565555,0.0485451859491877,1,-256.361251550476
21,0.292580817091115,2,2,3.55983073291143,8.83852460515266,-3,40,3,2,5,17.017607391529,10.9292359884355,10.2383185623416,0.0651709090539558,1,-255.223113791041
31,0.242392653994444,2,2,3.27362445265533,8.72563895692098,-3,40,3,2,5,16.9560544342149,10.8558040305874,10.35534136617,0.0391968622032718,1,-252.921520508515
41,0.242392653994444,2,2,3.22016173299575,8.5780262407525,-3,40,3,2,5,17.1249833008659,10.7642176842489,10.4464813433055,0.00173728150667531,1,-249.30206417091
51,0.145220722895567,2,2,3.24255178921504,8.57887525811107,-3,40,3,2,5,17.1239334596254,10.7588122616907,10.4140716933648,0.00173728150667531,1,-250.843553234133
61,0.145220722895567,2,2,3.07946813234498,8.75616255466112,-3,40,3,2,5,17.210919538694,10.7199901378753,10.2920117886154,0.00173728150667531,1,-250.042573433936
71,0.231452545182914,2,2,3.06333714719623,8.73296730131038,-3,40,3,2,5,17.1166393775071,10.7065117247686,10.4032210493113,0.001407892826852,1,-247.990971160786
81,0.231452545182914,2,2,3.00891139925225,8.69709337506679,-3,40,3,2,5,17.3134831613665,10.6748602019655,10.4366169039505,0.001407892826852,1,-247.125492148642
91,0.312138293276725,2,2,3.1442207031045,8.57205304086489,-3,40,3,2,5,17.3091486901108,10.3594982074174,10.1323020997591,0.001407892826852,1,-239.328698763556
101,0.249093879161154,2,2,3.13967364317087,8.5403364043739,-3,40,3,2,5,17.4474943703664,10.3594982074174,10.1087339831797,0.001407892826852,1,-238.554570005825
111,0.210418394317788,2,2,3.13967364317087,6.02974245891561,-3,40,3,2,5,14.9368964322058,10.3594982074174,9.83541041870515,0.068373775593685,1,-239.516073224396
121,0.233599244661643,2,2,3.42411047568324,6.02974245891561,-3,40,3,2,5,14.9368964322058,10.2553787686052,10.1740447486439,0.068373775593685,1,-236.091628377616
131,0.233599244661643,2,2,3.89911954545324,6.54432460573222,-3,40,3,2,5,18.0146385648061,10.2553787686052,14.5218334835341,0.068373775593685,1,-232.274912311353
141,0.233599244661643,2,2,3.89911954545324,6.54432460573222,-3,40,3,2,5,15.4882787410951,9.86686661654801,23.0624619158756,0.0278366907491373,1,-217.816816671009
151,0.233599244661643,2,2,3.89911954545324,5.14855545420551,-3,40,3,2,5,15.4882787410951,9.79213619193993,24.1831221023437,0.060559730305591,1,-217.145823810102
161,0.172133491862734,2,2,3.89911954545324,5.14855545420551,-3,40,3,2,5,21.3493488603557,9.38136281425424,25.0379378661158,0.060559730305591,1,-209.739464479652
171,0.163013071384433,2,2,3.89911954545324,9.36607785622218,-3,40,3,2,5,21.3493488603557,9.38136281425424,23.3852326135694,0.0853618145346833,1,-210.493896285235
181,0.0861598889022026,2,2,3.89911954545324,9.36607785622218,-3,40,3,2,5,15.7080799473394,9.4814319137802,29.9771027617675,0.0853618145346833,1,-214.362373151766
191,0.175734209191034,2,2,5.85539402382369,8.37939297375172,-3,40,3,2,5,15.7080799473394,9.46197865083786,29.9771027617675,0.071788144878255,1,-212.899786450701
201,0.200076088614886,2,2,5.40487103951625,8.37939297375172,-3,40,3,2,5,15.7080799473394,9.18438061071517,27.0940296847306,0.0301550266532231,1,-204.09106907727
211,0.200076088614886,2,2,4.25206139717458,5.53574514622971,-3,40,3,2,5,17.426315987486,9.05755813557992,27.8633668276806,0.296865283256556,1,-201.962943590484
221,0.147333994090817,2,2,4.25206139717458,5.53574514622971,-3,40,3,2,5,17.426315987486,8.79466789918462,27.8633668276806,0.373718548857257,1,-197.179251226996
231,0.147333994090817,2,2,4.25206139717458,6.88372327410858,-3,40,3,2,5,19.6142304863884,8.7333117070977,27.8633668276806,0.264960415280962,1,-194.738627737921
241,0.255098237019698,2,2,4.25206139717458,6.88372327410858,-3,40,3,2,5,13.355493392195,8.7333117070977,32.588466635369,0.325780715512586,1,-195.251779772202
251,0.255098237019698,2,2,4.25206139717458,6.88372327410858,-3,40,3,2,5,16.4619822458573,8.7333117070977,27.6118815208225,0.279341277787272,1,-195.124317708346
261,0.148366944919846,2,2,4.25206139717458,6.88372327410858,-3,40,3,2,5,16.4619822458573,8.65952641523891,34.9985166326988,0.119216038669973,1,-191.735694461422
